"codcom","pm2point52016"
2042,16.5413792708824
1236,17.5583333969116
1255,14.9222223493788
1244,14.7045454111966
1295,15.1000000834465
1296,13.8571428571429
1246,15.2000000693581
2043,10.75
1269,14.9346153552716
1275,7.953846179522
1276,13.1449999809265
1253,19.0800000190735
1254,12.3999999853281
2016,11.2901960821713
1310,14.3388888041178
1311,15.2789474286531
1312,12.6499998569489
4184,11.2555554707845
1089,8.73692304904644
1006,13.2863636450334
1007,10.8666666348775
1039,17.7799997965495
1083,14.9749999046326
1062,16.6058823080624
1082,20.2249998728434
1008,20.0923076042762
1009,18.977778116862
1020,18.2999998728434
1043,13.8571428571429
1027,14.6714286123003
1064,19.9076922490047
1066,12.9785714603606
1084,11.9333333969116
1021,13.4375000596046
1023,15.0200000762939
1024,22.3999998910087
1026,6.28076921518032
1029,11.5555555555556
1085,19
1086,14.9450000286102
1087,4.80000019073486
1022,5.03006530898848
1011,7.76744187155435
1012,18.6666668785943
1117,6.80952385493687
1204,7.94800003051758
1205,9.99166663487752
1139,8.73157897748445
1163,18.4749999046326
1164,21.6115384468666
1118,7.08981481746391
1206,12.1
1207,11.539999961853
1132,13.6222222646077
1133,12.6200000762939
1142,12.364285673414
1165,7.15280898233478
1166,14.0692308132465
1167,12.1749999523163
1183,19.910000038147
1184,8.13000003496806
1208,13
1209,12.266666730245
1210,10.8349999904633
1211,14.0428573063442
1134,8.17677421877461
1178,13.8944444656372
1179,13.3000001907349
1185,14.4166666666667
1186,7.13142859595163
1212,9.01428572012454
1152,8.76176463856417
1153,18.7000002861023
1180,19.7799999237061
1181,16.14615381681
1213,19.3307691720816
1154,7.04864862802866
1155,9.34090909090909
1097,12.5943662482248
1191,14.2517240294095
1187,12.6
1188,9.88333336512248
1119,14.5750000476837
1120,22.6000001271566
1160,14.84444448683
1161,17.547826020614
1162,17.8857143947056
1098,11.7681818441911
1189,19.2526315387927
1190,9.01315791983354
1121,10.1736842707584
1122,8.54000015258789
1123,16.8714286259242
1099,15.0466666857402
1100,5.92037036683824
1192,21.6961537874662
1195,13.1363636363636
1124,11.9499999682109
1156,21.8698112919645
1157,6.31666668256124
1158,19.4499998092651
1159,14.6499999761581
1101,14.9352940391092
1102,15.2571428843907
1196,14.9999999133023
1197,16.8488095147269
1198,8.06250005960464
1125,17.5090907992739
1126,13.2642857006618
1145,6.33863634412939
1146,17.1111111111111
1103,6.82931033496199
1104,13.5133331934611
1105,14.2800001144409
1127,21.9846153259277
1128,11.6833334763845
1147,7.4400000163487
19110,21.1000003814697
19111,21.9249997138977
19112,22.5454547188499
19046,20.3473683407432
19047,21.1043480582859
19094,25.1071428571429
18177,22.6451612493043
19064,19.912499666214
19034,21.4799997965495
19035,23.5666667742607
19115,20.3499994277954
21005,4.51612901687622
22037,6.73793100488597
41022,10.8999999364217
24111,16.945614128782
25044,6.37349399313869
25045,11.6599999904633
26064,24.9190475827172
26065,17.7599999745687
25013,7.14615376179035
6052,15.4133333206177
6173,19.2624998092651
6178,19.507692190317
21042,3.82781956070348
4192,9.7428571837289
4193,13.4749999046326
7022,5.40614753473
21022,4.65409834658513
78104,10.8104166388512
76078,10.5718752741814
76079,10.5423078536987
76088,10.6541667064031
78121,11.0730770551241
76086,10.4097557533078
76042,10.3426229237207
79008,9.86315769898264
76087,10.5947372034976
76093,10.7571428843907
76047,10.5750002861023
76056,10.7131147697324
76059,10.5750002520425
76080,11.2178947247957
76073,10.8206897604054
78142,11.2029411652509
76094,10.6318183812228
76092,10.4659089608626
75029,13.8011766209322
77030,11.1757577549328
75055,13.8999996185303
75002,13.5193549125425
15097,23.4642855780465
15098,25.2599998474121
16037,24.1600002288818
16038,20.8799999237061
16089,22.1500000953674
16067,14.1000000635783
15074,25.9249997138977
15076,23.3857143947056
16001,14.9266666412354
15099,21.2111112806532
15101,23.3499999046326
15103,22.6322580152942
16090,10.7909090735696
16091,23.0200000762939
15077,25.3928572790963
15078,22.9411764705882
15178,23.369230563824
15179,23.9799999237061
16053,22.1729730142129
16055,17.2285717555455
15035,20.9749999046326
15192,25.4714284624372
15194,22.9500007629395
15195,24.3400000435965
15130,23.4239998626709
15131,20.7692307692308
15134,22.5666664971246
15136,22.5400001525879
15181,21.65555551317
15182,24.74
16017,9.39523810432071
15036,25.014285496303
15038,20.8777775234646
15040,24.8166666030884
15041,21.5249999761581
72030,12.6656626391124
72012,12.4449999809265
72014,15.4466667175293
71060,11.3366120239425
52027,10.0909092257721
73015,12.9170370808354
72011,12.2297297039547
72019,12.1589928359436
53005,9.74142849785941
53002,9.67045452378013
109039,9.52500001589457
50041,10.9687500794729
96002,11.3142857551575
96003,15.2454544414173
51040,10.7409835096265
94019,10.3764705096974
96049,13.0375000238419
71033,10.9490566073724
94015,10.4058819939108
109034,11.6315789473684
25071,8.60935251318294
109001,10.2625000476837
96028,11.8842104861611
71035,10.6420456821268
38027,17.7755724783162
13250,12.3371428898403
13251,16.1363636363636
109035,10.3071427345276
51041,10.9474358742054
75035,13.9883064723784
96050,12.0300000190735
71013,10.7038461978619
41068,12.8772727142681
109027,10.0315790678325
109004,10.3266665776571
65095,10.6303031227805
66031,9.93913020258364
75022,13.8032259787283
75023,13.7655173005729
66019,9.76041672627131
66020,10.3191176442539
66021,9.25151509949655
66033,10.3956522319628
66034,10.4499998092651
68039,10.2300000190735
68040,10.2833333412806
70029,10.6281818996776
70034,9.96333338419596
57067,10.5227273160761
57068,11
58082,11.2071428526016
62012,11.4739129854285
62013,10.8473683909366
60018,10.693333307902
62015,11.2695652505626
62016,10.7875001033147
60021,11.9800000190735
63062,15.1749999523163
108001,26.0466668446859
17158,17.239999961853
17159,20.4590910131281
17160,20.0280001068115
17119,18.166666454739
17120,18.386666615804
17139,12.449999992664
18060,20.741666952769
17180,18.1714284079415
17181,6.62083333068424
17198,5.34769227688129
51035,11.0215910239653
17170,15.8242424473618
17171,16.4172413924645
18061,19.9166665077209
35015,18.8600001335144
35028,19.2553846505972
50033,13.9523809069679
18025,18.4624998569489
74018,14.0333334604899
26024,16.266666677263
26025,19.3516127678656
26048,18.5733333587646
24089,12.1176470868728
24090,16.4624998569489
25011,11.1691489625484
25012,10.7173076592959
25053,10.3129629735593
26045,17.6307691427378
52015,10.2146739907887
52017,10.094067791761
52022,11.1187499403954
49020,9.13627450606402
50031,12.132673329646
50032,11.9452990915021
52036,10.17323939901
49021,9.02439024390244
52018,9.53333336512248
50012,10.2352112783513
50029,12.6470587487314
50019,9.7766081603647
52005,10.0442477876106
53015,9.16993683501135
54010,9.59878075995096
52034,9.77452236224132
41029,11.7962962256538
29044,21.9294115515316
29045,19.8407404864276
28063,22.8958332935969
28030,22.1578947368421
28031,21.6272727792913
28072,25.8250000476837
27040,15.961538534898
27041,20.075609718881
15071,24.2818182164972
16134,9.79200000762939
2041,8.31999998092651
1233,15.6000003814697
1234,6.29411767510807
1235,15.7999997138977
1242,9.13333341810438
1243,15.1166666348775
2008,9
1250,10.7857142857143
1283,10
1266,11.086206929437
1267,10.1675675624126
1264,15.1999999682109
1273,17.3666664759318
1274,13.0750000476837
2009,16.45
1284,11.9024999856949
1285,11.6461538901696
1299,14.6772726882588
1309,21.8315789072137
1224,8.75137616078788
1315,15.7708333333333
2015,15.9666667580605
45010,12.4276190349034
22026,4.70204076961595
45011,11.6526314082899
21114,4.67547164773041
44073,9.42812484502792
46005,11.9202020336883
21104,4.2946938923427
46001,12.0937499701977
22021,11.27619043986
22027,4.77727274461226
45002,12.0345238049825
46006,11.7733333587646
45012,11.625
45013,11.5500000317891
44065,9.60666678746541
46002,11.6103261087252
21111,4.5060975667907
21115,3.89250003695488
44054,10.0545456106013
22029,6.88260868321294
21106,5.24499996503194
21112,4.72307698543255
45014,12.0800971058966
21116,4.67407408467046
44066,14.5821427277156
22022,10.4311475441104
45015,11.4479999542236
66087,9.62105259142424
12075,20.9818179390647
12076,11.9000000953674
12077,17.4999997615814
10023,11.8277777036031
10028,11.1533334096273
10062,12.3388060242382
9018,10.9090906489979
9027,11.7400000452995
10024,12.3833332061768
12093,15.142857006618
12095,15.0499999523163
10063,11.7000002179827
10064,11.6300002098083
10003,11.7055554389954
2029,7.43793109367634
1268,12.766666730245
1245,8.09500014781952
1230,11.7352940054501
4139,6.36590904539282
4185,8.82758617401123
4100,15.5333333015442
4143,12.653571503503
4090,8.88363642259078
4080,14.9799999713898
4153,10.4555554919773
4157,7.35671642645081
4084,6.5268156728265
4120,11.6312500834465
4121,8.43846163382897
4091,8.9744185736013
4092,6.72105264663696
4101,16.7937498092651
4102,11.4333330790202
4103,8.29999987284342
4114,9.94000000953674
4115,14.0208334128062
4177,9.8333332379659
13145,11.0636363462968
13147,18.033332824707
66008,9.39259253607856
17034,20.2784314623066
17035,7.91999998092651
17064,20.75
17095,8.72000001271566
17096,14.8717948962481
6028,14.4206896485953
5092,18.0692310333252
6082,19.6166667938232
17077,18.0909091198083
17068,6.11782177840129
5112,16.6958334445953
5113,13.5071427481515
5114,18.0333334604899
5116,17.0250000953674
6012,16.305882285623
6083,15.2227273420854
6071,16.8285713195801
17036,12.1961538608258
6016,17.4000005722046
6078,16.6692309746375
6066,14.8571428571429
6014,13.825000166893
15169,23.1299999237061
16222,20.0562500953674
28036,24.0199999491374
28037,21.7888890902201
28048,23.2391304347826
28049,21.2588235069724
28050,25.1133331298828
30074,13.2250000105964
31017,12.8117646049051
63007,11.9799998283386
64077,10.8919998550415
64078,11.1749998728434
64079,10.7923077069796
64080,11.2000000211928
61081,15.5875002145767
61082,14.4636363116178
63037,12.210000038147
63038,12
61035,11.5599998474121
61083,15.9352945439956
61084,12.8000000462388
63056,14.4818181991577
64068,10.9750001430511
69067,10.9833333492279
65001,10.7144735988818
64081,10.8166667620341
64082,10.9666665395101
61085,13.3289474688078
63041,13.3266667683919
63042,18.2000001271566
69068,10.6428573131561
69069,10.0928571564811
65102,11.6999998092651
63063,13.3800000508626
63065,12.2727272438281
19113,20.1428576878139
19114,20
16203,18.9000000953674
16204,12.5950000762939
16205,14.1500000953674
19048,20.6699996948242
19049,21.0636366063898
19050,20.0571430751256
18184,16.0468751192093
18190,19.735294454238
18137,20.9624997377396
18138,19.8999996185303
11017,10.8116278981054
12030,15.8454547361894
12031,16.3285713195801
12032,21.3142858232771
12062,13.5999999479814
12063,14.0833334922791
12064,15.9500000476837
9067,10.3272725885565
9034,10.9187500476837
9035,9.95652161473813
9068,10.7210526215403
11009,11.1461538657164
12098,21.6333332061768
12099,13
12100,13.3666664759318
12101,16.4600006103516
12102,12.9000001907349
12103,12.4153845860408
11028,11.3933333587646
12033,17.5200000762939
12034,23.4111114078098
11010,11.0615384395306
11011,11.9789473884984
12078,18.4857150486537
12079,20.2111110687256
29015,21.635135392885
29017,21.136363549666
4178,11.9615384615385
4122,7.00937502086163
64056,11
63079,15.5058823753806
64121,11.2162791185601
61034,11.0888888041178
69090,10.9058823305018
69091,10.7947367868925
64006,11.1999999284744
64043,10.8818182511763
69044,9.92666676839193
65058,11.29230763362
66056,9.39304328586744
65078,15.6545453505083
65079,14.1071426527841
69012,9.76571429116385
69013,10.6769230182354
69014,10.446666653951
64058,10.7729730606079
64059,11.0454545454545
66057,10.6303571973528
96006,15.1199998855591
65080,10.6648650040498
66015,9.94838689988659
65090,12.331249833107
65091,11.6240002441406
65092,11.3653845420251
65093,10.6999998092651
64060,10.4707315956674
96040,15.0799999237061
66016,9.1385966518469
66017,10.4176469129675
66018,9.94749979972839
66027,9.95714273906889
66029,10.1703704198202
66030,9.42777766121758
69092,10.029032153468
3122,14.2166666984558
3129,17.7833334604899
3130,15.2636362422596
7011,7.046875
7012,7.64920633558243
7013,8.02727287465876
4200,11.1444444656372
6166,17.0333334604899
21073,4.41428562573024
4015,10.3153844980093
4016,9.58095237186977
4018,12.1200000762939
21077,5.25104165077209
21058,5.75166668891907
21059,6.05481480492486
21056,4.30128206962194
21062,4.49264698168811
6128,19.8923074282133
6136,12.7265822857241
21094,3.69200002670288
6142,17.2636363289573
21086,4.38644068389289
6089,18.780769274785
6091,16.8249999682109
5111,15.9166665077209
6044,13.1379311002534
6045,15.9750000238419
17085,16.0062500536442
17086,20.0500001907349
17069,19.184210425929
13152,14.2888889312744
13153,18
13154,17.5400001525879
13155,7.95454536784779
19058,21.9499998092651
19059,21.3142854145595
19027,20.6818185286088
19028,20.2090915333141
19029,21.712500333786
19030,20.0857146126883
19031,20.2187504768372
16107,9.40740744272868
16109,17.2250003814697
16152,23.5166664123535
14034,5.10952374291798
66051,10.5478258754896
71009,10.8660376026945
66052,9.7345132321383
69051,9.85581402445948
69052,9.88666636149089
96033,12.9400001525879
96034,12.8000001907349
69022,12.7285713771033
68021,10.3199999149029
69053,9.89999970522794
65054,10.7687498927116
65055,11.2297298328297
96014,13.2999998728434
96015,15.600000030116
65116,13.8152541790978
65057,11.0678571292332
30041,7.19052632984362
16101,21.8333333333333
16102,13.4923076629639
15113,21.3230771284837
16073,17.7285714830671
15237,25.0799999237061
15242,26.5400001525879
15243,24.8333330154419
15244,24.41428565979
30081,6.57765958156992
30082,15.5483870967742
15114,22.9714284624372
15115,21.5107141903469
15116,24.1571430478777
15246,21.7833331425985
16046,20.6111111111111
16047,22.8500001430511
16048,12.660000038147
15146,25.5488262803342
15150,21.0399997711182
31020,12.7799997329712
31021,13.3800000190735
15205,26.4761904761905
15206,24.2000001907349
15209,25.8923075749324
16049,24.2999998728434
16092,12.9545454978943
15247,22.7962963669388
15248,21.5
15249,21.1333332061768
15250,25.0333334604899
4172,5.53211013548965
1288,8.57590360526579
1289,11.7629629417702
4124,11.8045455325734
4125,10.5473684511687
4109,12.4315789875231
4111,10.1555557250977
4141,10.8111110263401
4173,6.25833334525426
1291,6.45652171839838
4131,11.7285715511867
4180,9.90666667620341
4163,8.53376626349115
4145,11.9088235181921
4132,13.5689655172414
4133,15.9100000699361
4155,8.65571425982884
4162,10.3416665395101
4140,15.550000007336
4087,13.1500000953674
4088,12.6222223705716
4118,9.89999995912824
4134,9.49999996026357
4104,11.3105262957121
4095,9.39256756370132
4081,12.7650000095367
4117,13.635294156916
4078,12.0729323509044
4126,9.75
4127,10.0800000190735
4128,13.2529411876903
4110,7.40384611105308
4174,5.26666669050852
4146,13.0578948071128
4105,14.3931034022364
4135,15.4076921756451
4136,10.5153846740723
4182,6.89285717691694
4183,6.80357142857143
4164,12.3733333269755
4165,9.60526320808812
4147,13.3379310739451
4119,5.35833346843719
4123,6.97500002384186
4130,10.5319149037625
4169,12.1124999523163
4170,15.4600000858307
4171,13.2384614944458
4181,8.64285714285714
4151,11.0888889630636
4152,13.4923076629639
4179,14.1981817939065
6095,13.1151514920321
5024,14.9857143674578
66064,10.1560976679732
5033,16.3833333651225
5034,17.0833336512248
93001,10.4548387527466
93002,11.7842105564318
93005,16.8344261919866
66065,9.99218747019768
66066,9.95374982357025
66067,10.3608694491179
6075,17.706249833107
93008,13.5644444571601
93009,15.4333333121406
93015,8.89793814334673
93016,9.87500002980232
17049,8.39130434782609
52016,9.87090901461515
54011,11.38
53023,9.56046516000234
54013,10.7872390061133
54014,10.6870967495826
49014,8.89999988343981
50027,9.51314737692297
49019,9.11923104066115
50001,11.711764868568
96026,16.150000333786
109003,10.0600002288818
109032,10.3199999491374
109006,10.4917292630762
96027,15.9000000953674
71019,10.6578947870355
109033,10.5
99028,12.8261904943557
109015,9.1988234688254
64035,11.0627906932387
58083,10.6428572790963
58084,10.9166664017571
58085,11.8272727619518
78056,11.033333381017
78117,10.5461540222168
78048,10.6000003814697
78123,10.7312499046326
78128,10.5521740084109
54052,10.5954917571584
75080,13.8000001907349
76035,10.7999999706562
96023,13.1379310673681
74004,14.0400001525879
74013,14.1000003542219
74014,13.0310345682605
96009,10.7199999809265
76005,10.5393442404075
75037,13.8872725400058
75038,13.7961540222168
70001,10.2500000298023
70005,10.2720000076294
79123,9.79565214074176
67043,9.2854840524735
79048,10.8160000610352
79096,10.6703704551414
79060,10.3105263710022
69094,11.3562499284744
108025,19.4000002543132
108026,21.6
108027,23.6799999237061
108028,24.266666730245
56014,10.5395349901776
55004,10.1572414200881
56015,10.5177419570185
54030,10.8820512844966
72023,10.7853659001792
55032,11.3354978809109
54040,10.3084110812606
54031,9.55671659156458
54047,9.58333335982429
54022,10.6738317970918
13170,17.4399997711182
65144,11.6333335240682
65145,10.839999961853
65147,11.4555553860135
7053,5.33513516348761
7054,6.76891895887014
13134,17.3999996185303
13135,19.466667175293
13136,17.9999997275216
13137,17.4333330790202
13138,16.3833335240682
65148,10.5277778837416
70043,9.9885712487357
45005,12.2999999682109
6086,19.7999992370605
6090,12.7000001271566
13139,12.7250003814697
65136,10.4115382524637
65137,17.3999996185303
13044,13.9750001430511
13045,17.7571427481515
13046,20.6000000635783
13047,10.0875000357628
13048,21.375
46010,11.9946428877967
6157,15.713333384196
65138,11.5750001072884
70042,10.5291668176651
13024,15.2000001271566
13178,8.07272720336914
13183,9.56153854956994
13184,11.9999998410543
66007,10.5730158942086
45006,11.930769095054
7024,6.26842097232216
7055,6.35392162379097
17057,20.2857142857143
17063,6.53789477097361
4215,13.587903230421
4216,10.2916665871938
3121,17.8733333587646
21083,4.37027025222778
4197,8.87619032178606
6181,18.3681818355214
6183,16.7750000953674
21080,4.05922331161869
4198,13.0249999761581
21026,5.81458339095116
21066,5.16249996423721
36034,18.1874998211861
37025,14.6607142516545
37051,11.5813333638509
40046,12.0467289808755
37037,15.35989012037
40019,13.4099999851651
21068,5.11176459929522
21051,7.0064517144234
21067,3.80847459324336
4194,15.4444443384806
4195,13.2071429661342
4196,13.8200000762939
6168,15.0562500357628
6172,14.9916667143504
6175,19.1800006866455
6187,14.6470588235294
6188,17.3500000635783
7020,7.22222224341498
21025,7.19999980926514
21081,5.4937499910593
7014,8.20322587413172
7015,7.29230774365939
21063,5.13611120647854
6189,17.8999996185303
7001,6.45999999046326
7002,6.90666672388713
7016,6.67499986290932
21082,5.16263738045326
21060,6.50769230035635
6177,21.0491226932459
13053,20.3999996185303
21024,6.58823530814227
21036,3.6866666952769
21038,5.36153848354633
21032,4.32465756429385
8020,9.07500004768372
7062,5.87272717735984
7063,6.2718750834465
7027,7.3487499833107
8028,9.13333344459534
7036,8.64871800251496
7037,8.32413788499503
7038,7.70000002119276
7045,6.64285712771946
8039,11.1571429116385
7064,5.73378365104263
6103,14.8285714558193
8029,8.11818179217252
7072,6.91153843586261
7073,8.32999992370605
8034,8.03235310666701
8040,8.24166667461395
8014,9.60999984741211
6104,14.9374998807907
6160,15.6000000448788
7074,6.73750007152557
8003,8.9272724498402
6124,16.7666664123535
8007,8.0629631501657
8015,8.0000000170299
6155,15.1800001144409
8021,9.04166666666667
8022,9.14000015258789
12109,22.4666669633653
6135,18.4846153259277
6120,18.8315789072137
6097,18.6652174410613
6149,19.5679998779297
21089,5.59999997168779
6140,15.9974358876546
6121,14.9707316887088
6102,14.6439999771118
6115,19.5888888747604
5044,18.4666665395101
4232,12.2212120980927
19109,22.0600002288818
16243,8.73750003178914
16244,16.5
18168,19.7266666412354
18169,20.5285715375628
18135,20.8166664441427
18136,20.489285673414
1095,15.4499998092651
1096,14.0874999761581
1214,20.7592591886167
1033,15.6866666793823
1034,24.2500003178914
1036,11.8833332856496
1061,15.9333330790202
1071,16.3647058150348
1072,8.50857144764491
1010,12.0500000953674
1019,7.03521124745758
1035,10.5115384688744
1073,6.77983190231964
1075,7.81621626261118
1001,13.9399998346965
4063,13.016666730245
3082,14.2176470476038
3083,17.4666663275825
4019,12.1578947033798
4027,12.5333333969116
4060,5.6694444153044
3084,13.9
4002,5.8024390150861
4026,13.0333333015442
4049,10.2421052832352
4208,14.9764706106747
