Pre-Vitamin D3-producing UV, November climatological means, 1979-2000, kJ.m-2.month-1 
Lee-Taylor & Madronich, NCAR, Boulder CO, Aug 2007
 lat ,  long  , ozone_only, ozone+clouds 
-89.5 -179.375  1.314e+02  1.349e+01
-89.5 -178.125  1.314e+02  1.349e+01
-89.5 -176.875  1.314e+02  1.349e+01
-89.5 -175.625  1.314e+02  1.348e+01
-89.5 -174.375  1.322e+02  1.349e+01
-89.5 -173.125  1.322e+02  1.349e+01
-89.5 -171.875  1.322e+02  1.348e+01
-89.5 -170.625  1.321e+02  1.348e+01
-89.5 -169.375  1.319e+02  1.343e+01
-89.5 -168.125  1.319e+02  1.343e+01
-89.5 -166.875  1.319e+02  1.342e+01
-89.5 -165.625  1.319e+02  1.342e+01
-89.5 -164.375  1.317e+02  1.332e+01
-89.5 -163.125  1.316e+02  1.332e+01
-89.5 -161.875  1.316e+02  1.332e+01
-89.5 -160.625  1.316e+02  1.332e+01
-89.5 -159.375  1.319e+02  1.341e+01
-89.5 -158.125  1.319e+02  1.341e+01
-89.5 -156.875  1.319e+02  1.340e+01
-89.5 -155.625  1.319e+02  1.340e+01
-89.5 -154.375  1.318e+02  1.350e+01
-89.5 -153.125  1.318e+02  1.350e+01
-89.5 -151.875  1.317e+02  1.350e+01
-89.5 -150.625  1.317e+02  1.350e+01
-89.5 -149.375  1.322e+02  1.347e+01
-89.5 -148.125  1.322e+02  1.346e+01
-89.5 -146.875  1.321e+02  1.346e+01
-89.5 -145.625  1.321e+02  1.346e+01
-89.5 -144.375  1.306e+02  1.341e+01
-89.5 -143.125  1.306e+02  1.341e+01
-89.5 -141.875  1.306e+02  1.341e+01
-89.5 -140.625  1.305e+02  1.340e+01
-89.5 -139.375  1.311e+02  1.344e+01
-89.5 -138.125  1.311e+02  1.343e+01
-89.5 -136.875  1.311e+02  1.343e+01
-89.5 -135.625  1.312e+02  1.344e+01
-89.5 -134.375  1.311e+02  1.353e+01
-89.5 -133.125  1.311e+02  1.353e+01
-89.5 -131.875  1.311e+02  1.353e+01
-89.5 -130.625  1.311e+02  1.353e+01
-89.5 -129.375  1.309e+02  1.344e+01
-89.5 -128.125  1.308e+02  1.344e+01
-89.5 -126.875  1.308e+02  1.344e+01
-89.5 -125.625  1.308e+02  1.343e+01
-89.5 -124.375  1.309e+02  1.351e+01
-89.5 -123.125  1.309e+02  1.351e+01
-89.5 -121.875  1.308e+02  1.351e+01
-89.5 -120.625  1.308e+02  1.351e+01
-89.5 -119.375  1.320e+02  1.352e+01
-89.5 -118.125  1.320e+02  1.352e+01
-89.5 -116.875  1.320e+02  1.352e+01
-89.5 -115.625  1.320e+02  1.351e+01
-89.5 -114.375  1.316e+02  1.339e+01
-89.5 -113.125  1.316e+02  1.339e+01
-89.5 -111.875  1.316e+02  1.339e+01
-89.5 -110.625  1.316e+02  1.339e+01
-89.5 -109.375  1.322e+02  1.343e+01
-89.5 -108.125  1.322e+02  1.343e+01
-89.5 -106.875  1.322e+02  1.343e+01
-89.5 -105.625  1.322e+02  1.343e+01
-89.5 -104.375  1.325e+02  1.349e+01
-89.5 -103.125  1.325e+02  1.349e+01
-89.5 -101.875  1.325e+02  1.348e+01
-89.5 -100.625  1.325e+02  1.348e+01
-89.5  -99.375  1.314e+02  1.349e+01
-89.5  -98.125  1.314e+02  1.349e+01
-89.5  -96.875  1.314e+02  1.349e+01
-89.5  -95.625  1.314e+02  1.349e+01
-89.5  -94.375  1.328e+02  1.348e+01
-89.5  -93.125  1.328e+02  1.348e+01
-89.5  -91.875  1.327e+02  1.348e+01
-89.5  -90.625  1.327e+02  1.347e+01
-89.5  -89.375  1.334e+02  1.353e+01
-89.5  -88.125  1.334e+02  1.352e+01
-89.5  -86.875  1.334e+02  1.352e+01
-89.5  -85.625  1.333e+02  1.352e+01
-89.5  -84.375  1.337e+02  1.335e+01
-89.5  -83.125  1.336e+02  1.335e+01
-89.5  -81.875  1.336e+02  1.335e+01
-89.5  -80.625  1.336e+02  1.335e+01
-89.5  -79.375  1.344e+02  1.337e+01
-89.5  -78.125  1.344e+02  1.337e+01
-89.5  -76.875  1.344e+02  1.336e+01
-89.5  -75.625  1.344e+02  1.336e+01
-89.5  -74.375  1.343e+02  1.333e+01
-89.5  -73.125  1.343e+02  1.333e+01
-89.5  -71.875  1.343e+02  1.333e+01
-89.5  -70.625  1.343e+02  1.333e+01
-89.5  -69.375  1.326e+02  1.393e+01
-89.5  -68.125  1.326e+02  1.393e+01
-89.5  -66.875  1.326e+02  1.392e+01
-89.5  -65.625  1.325e+02  1.392e+01
-89.5  -64.375  1.343e+02  1.375e+01
-89.5  -63.125  1.342e+02  1.374e+01
-89.5  -61.875  1.342e+02  1.374e+01
-89.5  -60.625  1.342e+02  1.374e+01
-89.5  -59.375  1.329e+02  1.394e+01
-89.5  -58.125  1.329e+02  1.394e+01
-89.5  -56.875  1.329e+02  1.394e+01
-89.5  -55.625  1.329e+02  1.393e+01
-89.5  -54.375  1.330e+02  1.391e+01
-89.5  -53.125  1.330e+02  1.391e+01
-89.5  -51.875  1.329e+02  1.391e+01
-89.5  -50.625  1.329e+02  1.391e+01
-89.5  -49.375  1.329e+02  1.396e+01
-89.5  -48.125  1.329e+02  1.396e+01
-89.5  -46.875  1.329e+02  1.396e+01
-89.5  -45.625  1.328e+02  1.396e+01
-89.5  -44.375  1.316e+02  1.343e+01
-89.5  -43.125  1.316e+02  1.342e+01
-89.5  -41.875  1.316e+02  1.342e+01
-89.5  -40.625  1.316e+02  1.342e+01
-89.5  -39.375  1.324e+02  1.361e+01
-89.5  -38.125  1.324e+02  1.361e+01
-89.5  -36.875  1.324e+02  1.361e+01
-89.5  -35.625  1.324e+02  1.361e+01
-89.5  -34.375  1.330e+02  1.367e+01
-89.5  -33.125  1.330e+02  1.367e+01
-89.5  -31.875  1.329e+02  1.366e+01
-89.5  -30.625  1.329e+02  1.366e+01
-89.5  -29.375  1.342e+02  1.343e+01
-89.5  -28.125  1.342e+02  1.343e+01
-89.5  -26.875  1.342e+02  1.343e+01
-89.5  -25.625  1.342e+02  1.342e+01
-89.5  -24.375  1.326e+02  1.398e+01
-89.5  -23.125  1.326e+02  1.398e+01
-89.5  -21.875  1.326e+02  1.398e+01
-89.5  -20.625  1.325e+02  1.398e+01
-89.5  -19.375  1.327e+02  1.403e+01
-89.5  -18.125  1.326e+02  1.403e+01
-89.5  -16.875  1.326e+02  1.402e+01
-89.5  -15.625  1.326e+02  1.402e+01
-89.5  -14.375  1.329e+02  1.403e+01
-89.5  -13.125  1.329e+02  1.403e+01
-89.5  -11.875  1.329e+02  1.403e+01
-89.5  -10.625  1.329e+02  1.403e+01
-89.5   -9.375  1.339e+02  1.384e+01
-89.5   -8.125  1.338e+02  1.384e+01
-89.5   -6.875  1.338e+02  1.384e+01
-89.5   -5.625  1.338e+02  1.384e+01
-89.5   -4.375  1.330e+02  1.406e+01
-89.5   -3.125  1.330e+02  1.406e+01
-89.5   -1.875  1.330e+02  1.405e+01
-89.5   -0.625  1.330e+02  1.406e+01
-89.5    0.625  1.352e+02  1.358e+01
-89.5    1.875  1.352e+02  1.357e+01
-89.5    3.125  1.352e+02  1.357e+01
-89.5    4.375  1.351e+02  1.357e+01
-89.5    5.625  1.361e+02  1.350e+01
-89.5    6.875  1.361e+02  1.350e+01
-89.5    8.125  1.360e+02  1.350e+01
-89.5    9.375  1.360e+02  1.350e+01
-89.5   10.625  1.359e+02  1.355e+01
-89.5   11.875  1.359e+02  1.355e+01
-89.5   13.125  1.358e+02  1.355e+01
-89.5   14.375  1.358e+02  1.355e+01
-89.5   15.625  1.358e+02  1.370e+01
-89.5   16.875  1.358e+02  1.370e+01
-89.5   18.125  1.358e+02  1.370e+01
-89.5   19.375  1.358e+02  1.369e+01
-89.5   20.625  1.345e+02  1.353e+01
-89.5   21.875  1.345e+02  1.353e+01
-89.5   23.125  1.345e+02  1.353e+01
-89.5   24.375  1.345e+02  1.353e+01
-89.5   25.625  1.353e+02  1.356e+01
-89.5   26.875  1.353e+02  1.356e+01
-89.5   28.125  1.353e+02  1.356e+01
-89.5   29.375  1.353e+02  1.356e+01
-89.5   30.625  1.336e+02  1.352e+01
-89.5   31.875  1.335e+02  1.351e+01
-89.5   33.125  1.335e+02  1.351e+01
-89.5   34.375  1.335e+02  1.351e+01
-89.5   35.625  1.336e+02  1.346e+01
-89.5   36.875  1.336e+02  1.346e+01
-89.5   38.125  1.336e+02  1.345e+01
-89.5   39.375  1.336e+02  1.345e+01
-89.5   40.625  1.344e+02  1.340e+01
-89.5   41.875  1.344e+02  1.340e+01
-89.5   43.125  1.343e+02  1.339e+01
-89.5   44.375  1.343e+02  1.339e+01
-89.5   45.625  1.348e+02  1.341e+01
-89.5   46.875  1.348e+02  1.341e+01
-89.5   48.125  1.348e+02  1.341e+01
-89.5   49.375  1.348e+02  1.340e+01
-89.5   50.625  1.331e+02  1.384e+01
-89.5   51.875  1.331e+02  1.384e+01
-89.5   53.125  1.331e+02  1.384e+01
-89.5   54.375  1.331e+02  1.384e+01
-89.5   55.625  1.330e+02  1.380e+01
-89.5   56.875  1.330e+02  1.380e+01
-89.5   58.125  1.330e+02  1.380e+01
-89.5   59.375  1.330e+02  1.380e+01
-89.5   60.625  1.330e+02  1.384e+01
-89.5   61.875  1.330e+02  1.384e+01
-89.5   63.125  1.330e+02  1.384e+01
-89.5   64.375  1.330e+02  1.383e+01
-89.5   65.625  1.329e+02  1.365e+01
-89.5   66.875  1.328e+02  1.365e+01
-89.5   68.125  1.328e+02  1.364e+01
-89.5   69.375  1.328e+02  1.364e+01
-89.5   70.625  1.328e+02  1.373e+01
-89.5   71.875  1.328e+02  1.373e+01
-89.5   73.125  1.328e+02  1.373e+01
-89.5   74.375  1.327e+02  1.372e+01
-89.5   75.625  1.326e+02  1.369e+01
-89.5   76.875  1.326e+02  1.369e+01
-89.5   78.125  1.326e+02  1.369e+01
-89.5   79.375  1.326e+02  1.369e+01
-89.5   80.625  1.312e+02  1.347e+01
-89.5   81.875  1.312e+02  1.347e+01
-89.5   83.125  1.312e+02  1.347e+01
-89.5   84.375  1.312e+02  1.347e+01
-89.5   85.625  1.319e+02  1.360e+01
-89.5   86.875  1.319e+02  1.360e+01
-89.5   88.125  1.319e+02  1.360e+01
-89.5   89.375  1.319e+02  1.360e+01
-89.5   90.625  1.321e+02  1.381e+01
-89.5   91.875  1.321e+02  1.381e+01
-89.5   93.125  1.321e+02  1.380e+01
-89.5   94.375  1.321e+02  1.380e+01
-89.5   95.625  1.320e+02  1.375e+01
-89.5   96.875  1.319e+02  1.375e+01
-89.5   98.125  1.319e+02  1.375e+01
-89.5   99.375  1.319e+02  1.374e+01
-89.5  100.625  1.329e+02  1.327e+01
-89.5  101.875  1.329e+02  1.326e+01
-89.5  103.125  1.328e+02  1.326e+01
-89.5  104.375  1.328e+02  1.326e+01
-89.5  105.625  1.317e+02  1.327e+01
-89.5  106.875  1.317e+02  1.327e+01
-89.5  108.125  1.317e+02  1.327e+01
-89.5  109.375  1.317e+02  1.327e+01
-89.5  110.625  1.325e+02  1.331e+01
-89.5  111.875  1.325e+02  1.331e+01
-89.5  113.125  1.325e+02  1.331e+01
-89.5  114.375  1.325e+02  1.331e+01
-89.5  115.625  1.327e+02  1.327e+01
-89.5  116.875  1.327e+02  1.326e+01
-89.5  118.125  1.327e+02  1.326e+01
-89.5  119.375  1.327e+02  1.326e+01
-89.5  120.625  1.334e+02  1.322e+01
-89.5  121.875  1.334e+02  1.322e+01
-89.5  123.125  1.334e+02  1.322e+01
-89.5  124.375  1.333e+02  1.322e+01
-89.5  125.625  1.317e+02  1.314e+01
-89.5  126.875  1.317e+02  1.314e+01
-89.5  128.125  1.317e+02  1.314e+01
-89.5  129.375  1.317e+02  1.314e+01
-89.5  130.625  1.310e+02  1.320e+01
-89.5  131.875  1.310e+02  1.320e+01
-89.5  133.125  1.309e+02  1.320e+01
-89.5  134.375  1.309e+02  1.320e+01
-89.5  135.625  1.304e+02  1.325e+01
-89.5  136.875  1.303e+02  1.325e+01
-89.5  138.125  1.303e+02  1.325e+01
-89.5  139.375  1.303e+02  1.324e+01
-89.5  140.625  1.303e+02  1.321e+01
-89.5  141.875  1.303e+02  1.321e+01
-89.5  143.125  1.303e+02  1.321e+01
-89.5  144.375  1.302e+02  1.321e+01
-89.5  145.625  1.294e+02  1.324e+01
-89.5  146.875  1.294e+02  1.323e+01
-89.5  148.125  1.294e+02  1.323e+01
-89.5  149.375  1.293e+02  1.323e+01
-89.5  150.625  1.281e+02  1.323e+01
-89.5  151.875  1.281e+02  1.323e+01
-89.5  153.125  1.281e+02  1.323e+01
-89.5  154.375  1.281e+02  1.323e+01
-89.5  155.625  1.290e+02  1.328e+01
-89.5  156.875  1.290e+02  1.328e+01
-89.5  158.125  1.290e+02  1.328e+01
-89.5  159.375  1.290e+02  1.327e+01
-89.5  160.625  1.285e+02  1.324e+01
-89.5  161.875  1.284e+02  1.324e+01
-89.5  163.125  1.284e+02  1.324e+01
-89.5  164.375  1.284e+02  1.324e+01
-89.5  165.625  1.285e+02  1.324e+01
-89.5  166.875  1.285e+02  1.324e+01
-89.5  168.125  1.285e+02  1.323e+01
-89.5  169.375  1.285e+02  1.323e+01
-89.5  170.625  1.310e+02  1.330e+01
-89.5  171.875  1.310e+02  1.330e+01
-89.5  173.125  1.309e+02  1.330e+01
-89.5  174.375  1.309e+02  1.330e+01
-89.5  175.625  1.300e+02  1.335e+01
-89.5  176.875  1.300e+02  1.335e+01
-89.5  178.125  1.300e+02  1.334e+01
-89.5  179.375  1.300e+02  1.334e+01
-88.5 -179.375  1.334e+02  1.286e+01
-88.5 -178.125  1.334e+02  1.286e+01
-88.5 -176.875  1.334e+02  1.286e+01
-88.5 -175.625  1.334e+02  1.286e+01
-88.5 -174.375  1.333e+02  1.284e+01
-88.5 -173.125  1.332e+02  1.284e+01
-88.5 -171.875  1.332e+02  1.284e+01
-88.5 -170.625  1.332e+02  1.284e+01
-88.5 -169.375  1.343e+02  1.289e+01
-88.5 -168.125  1.342e+02  1.289e+01
-88.5 -166.875  1.342e+02  1.288e+01
-88.5 -165.625  1.342e+02  1.288e+01
